Date,Année,Mois,Nom Mois,Jour de la semaine,Année fiscale,Trimestre,Semaine fiscale,Formule,Semaine débutant le,Ordre du mois fiscal,Ordre semaine,MoisFiscal,AnnéeNUM,Date début semaine
2022-03-01,2022,3,Mars,mardi,2022 fiscale,Trimestre 2,18,Semaine #18 du 28 février 2022 au 6 mars 2022,Semaine #18 du 28 fév 2022 au 6 mars 2022,5,18,Mars,2022,28 février 2022
2022-03-02,2022,3,Mars,mercredi,2022 fiscale,Trimestre 2,18,Semaine #18 du 28 février 2022 au 6 mars 2022,Semaine #18 du 28 fév 2022 au 6 mars 2022,5,18,Mars,2022,28 février 2022
2022-03-03,2022,3,Mars,jeudi,2022 fiscale,Trimestre 2,18,Semaine #18 du 28 février 2022 au 6 mars 2022,Semaine #18 du 28 fév 2022 au 6 mars 2022,5,18,Mars,2022,28 février 2022
2022-03-04,2022,3,Mars,vendredi,2022 fiscale,Trimestre 2,18,Semaine #18 du 28 février 2022 au 6 mars 2022,Semaine #18 du 28 fév 2022 au 6 mars 2022,5,18,Mars,2022,28 février 2022
2022-03-05,2022,3,Mars,samedi,2022 fiscale,Trimestre 2,18,Semaine #18 du 28 février 2022 au 6 mars 2022,Semaine #18 du 28 fév 2022 au 6 mars 2022,5,18,Mars,2022,28 février 2022
2022-03-06,2022,3,Mars,dimanche,2022 fiscale,Trimestre 2,18,Semaine #18 du 28 février 2022 au 6 mars 2022,Semaine #18 du 28 fév 2022 au 6 mars 2022,5,18,Mars,2022,28 février 2022
2022-03-07,2022,3,Mars,lundi,2022 fiscale,Trimestre 2,19,Semaine #19 du 7 mars 2022 au 13 mars 2022,Semaine #19 du 7 mars 2022 au 13 mars 2022,5,19,Mars,2022,7 mars 2022
2022-03-08,2022,3,Mars,mardi,2022 fiscale,Trimestre 2,19,Semaine #19 du 7 mars 2022 au 13 mars 2022,Semaine #19 du 7 mars 2022 au 13 mars 2022,5,19,Mars,2022,7 mars 2022
2022-03-09,2022,3,Mars,mercredi,2022 fiscale,Trimestre 2,19,Semaine #19 du 7 mars 2022 au 13 mars 2022,Semaine #19 du 7 mars 2022 au 13 mars 2022,5,19,Mars,2022,7 mars 2022
2022-03-10,2022,3,Mars,jeudi,2022 fiscale,Trimestre 2,19,Semaine #19 du 7 mars 2022 au 13 mars 2022,Semaine #19 du 7 mars 2022 au 13 mars 2022,5,19,Mars,2022,7 mars 2022
2022-03-11,2022,3,Mars,vendredi,2022 fiscale,Trimestre 2,19,Semaine #19 du 7 mars 2022 au 13 mars 2022,Semaine #19 du 7 mars 2022 au 13 mars 2022,5,19,Mars,2022,7 mars 2022
2022-03-12,2022,3,Mars,samedi,2022 fiscale,Trimestre 2,19,Semaine #19 du 7 mars 2022 au 13 mars 2022,Semaine #19 du 7 mars 2022 au 13 mars 2022,5,19,Mars,2022,7 mars 2022
2022-03-13,2022,3,Mars,dimanche,2022 fiscale,Trimestre 2,19,Semaine #19 du 7 mars 2022 au 13 mars 2022,Semaine #19 du 7 mars 2022 au 13 mars 2022,5,19,Mars,2022,7 mars 2022
2022-03-14,2022,3,Mars,lundi,2022 fiscale,Trimestre 2,20,Semaine #20 du 14 mars 2022 au 20 mars 2022,Semaine #20 du 14 mars 2022 au 20 mars 2022,5,20,Mars,2022,14 mars 2022
2022-03-15,2022,3,Mars,mardi,2022 fiscale,Trimestre 2,20,Semaine #20 du 14 mars 2022 au 20 mars 2022,Semaine #20 du 14 mars 2022 au 20 mars 2022,5,20,Mars,2022,14 mars 2022
2022-03-16,2022,3,Mars,mercredi,2022 fiscale,Trimestre 2,20,Semaine #20 du 14 mars 2022 au 20 mars 2022,Semaine #20 du 14 mars 2022 au 20 mars 2022,5,20,Mars,2022,14 mars 2022
2022-03-17,2022,3,Mars,jeudi,2022 fiscale,Trimestre 2,20,Semaine #20 du 14 mars 2022 au 20 mars 2022,Semaine #20 du 14 mars 2022 au 20 mars 2022,5,20,Mars,2022,14 mars 2022
2022-03-18,2022,3,Mars,vendredi,2022 fiscale,Trimestre 2,20,Semaine #20 du 14 mars 2022 au 20 mars 2022,Semaine #20 du 14 mars 2022 au 20 mars 2022,5,20,Mars,2022,14 mars 2022
2022-03-19,2022,3,Mars,samedi,2022 fiscale,Trimestre 2,20,Semaine #20 du 14 mars 2022 au 20 mars 2022,Semaine #20 du 14 mars 2022 au 20 mars 2022,5,20,Mars,2022,14 mars 2022
2022-03-20,2022,3,Mars,dimanche,2022 fiscale,Trimestre 2,20,Semaine #20 du 14 mars 2022 au 20 mars 2022,Semaine #20 du 14 mars 2022 au 20 mars 2022,5,20,Mars,2022,14 mars 2022
2022-03-21,2022,3,Mars,lundi,2022 fiscale,Trimestre 2,21,Semaine #21 du 21 mars 2022 au 27 mars 2022,Semaine #21 du 21 mars 2022 au 27 mars 2022,5,21,Mars,2022,21 mars 2022
2022-03-22,2022,3,Mars,mardi,2022 fiscale,Trimestre 2,21,Semaine #21 du 21 mars 2022 au 27 mars 2022,Semaine #21 du 21 mars 2022 au 27 mars 2022,5,21,Mars,2022,21 mars 2022
2022-03-23,2022,3,Mars,mercredi,2022 fiscale,Trimestre 2,21,Semaine #21 du 21 mars 2022 au 27 mars 2022,Semaine #21 du 21 mars 2022 au 27 mars 2022,5,21,Mars,2022,21 mars 2022
2022-03-24,2022,3,Mars,jeudi,2022 fiscale,Trimestre 2,21,Semaine #21 du 21 mars 2022 au 27 mars 2022,Semaine #21 du 21 mars 2022 au 27 mars 2022,5,21,Mars,2022,21 mars 2022
2022-03-25,2022,3,Mars,vendredi,2022 fiscale,Trimestre 2,21,Semaine #21 du 21 mars 2022 au 27 mars 2022,Semaine #21 du 21 mars 2022 au 27 mars 2022,5,21,Mars,2022,21 mars 2022
2022-03-26,2022,3,Mars,samedi,2022 fiscale,Trimestre 2,21,Semaine #21 du 21 mars 2022 au 27 mars 2022,Semaine #21 du 21 mars 2022 au 27 mars 2022,5,21,Mars,2022,21 mars 2022
2022-03-27,2022,3,Mars,dimanche,2022 fiscale,Trimestre 2,21,Semaine #21 du 21 mars 2022 au 27 mars 2022,Semaine #21 du 21 mars 2022 au 27 mars 2022,5,21,Mars,2022,21 mars 2022
2022-03-28,2022,3,Mars,lundi,2022 fiscale,Trimestre 2,22,Semaine #22 du 28 mars 2022 au 3 avril 2022,Semaine #22 du 28 mars 2022 au 3 avril 2022,5,22,Mars,2022,28 mars 2022
2022-03-29,2022,3,Mars,mardi,2022 fiscale,Trimestre 2,22,Semaine #22 du 28 mars 2022 au 3 avril 2022,Semaine #22 du 28 mars 2022 au 3 avril 2022,5,22,Mars,2022,28 mars 2022
2022-03-30,2022,3,Mars,mercredi,2022 fiscale,Trimestre 2,22,Semaine #22 du 28 mars 2022 au 3 avril 2022,Semaine #22 du 28 mars 2022 au 3 avril 2022,5,22,Mars,2022,28 mars 2022
2022-03-31,2022,3,Mars,jeudi,2022 fiscale,Trimestre 2,22,Semaine #22 du 28 mars 2022 au 3 avril 2022,Semaine #22 du 28 mars 2022 au 3 avril 2022,5,22,Mars,2022,28 mars 2022
2022-04-01,2022,4,Avril,vendredi,2022 fiscale,Trimestre 2,22,Semaine #22 du 28 mars 2022 au 3 avril 2022,Semaine #22 du 28 mars 2022 au 3 avril 2022,6,22,Avril,2022,28 mars 2022
2022-04-02,2022,4,Avril,samedi,2022 fiscale,Trimestre 2,22,Semaine #22 du 28 mars 2022 au 3 avril 2022,Semaine #22 du 28 mars 2022 au 3 avril 2022,6,22,Avril,2022,28 mars 2022
2022-04-03,2022,4,Avril,dimanche,2022 fiscale,Trimestre 2,22,Semaine #22 du 28 mars 2022 au 3 avril 2022,Semaine #22 du 28 mars 2022 au 3 avril 2022,6,22,Avril,2022,28 mars 2022
2022-04-04,2022,4,Avril,lundi,2022 fiscale,Trimestre 2,23,Semaine #23 du 4 avril 2022 au 10 avril 2022,Semaine #23 du 4 avril 2022 au 10 avril 2022,6,23,Avril,2022,4 avril 2022
2022-04-05,2022,4,Avril,mardi,2022 fiscale,Trimestre 2,23,Semaine #23 du 4 avril 2022 au 10 avril 2022,Semaine #23 du 4 avril 2022 au 10 avril 2022,6,23,Avril,2022,4 avril 2022
2022-04-06,2022,4,Avril,mercredi,2022 fiscale,Trimestre 2,23,Semaine #23 du 4 avril 2022 au 10 avril 2022,Semaine #23 du 4 avril 2022 au 10 avril 2022,6,23,Avril,2022,4 avril 2022
2022-04-07,2022,4,Avril,jeudi,2022 fiscale,Trimestre 2,23,Semaine #23 du 4 avril 2022 au 10 avril 2022,Semaine #23 du 4 avril 2022 au 10 avril 2022,6,23,Avril,2022,4 avril 2022
2022-04-08,2022,4,Avril,vendredi,2022 fiscale,Trimestre 2,23,Semaine #23 du 4 avril 2022 au 10 avril 2022,Semaine #23 du 4 avril 2022 au 10 avril 2022,6,23,Avril,2022,4 avril 2022
2022-04-09,2022,4,Avril,samedi,2022 fiscale,Trimestre 2,23,Semaine #23 du 4 avril 2022 au 10 avril 2022,Semaine #23 du 4 avril 2022 au 10 avril 2022,6,23,Avril,2022,4 avril 2022
2022-04-10,2022,4,Avril,dimanche,2022 fiscale,Trimestre 2,23,Semaine #23 du 4 avril 2022 au 10 avril 2022,Semaine #23 du 4 avril 2022 au 10 avril 2022,6,23,Avril,2022,4 avril 2022
2022-04-11,2022,4,Avril,lundi,2022 fiscale,Trimestre 2,24,Semaine #24 du 11 avril 2022 au 17 avril 2022,Semaine #24 du 11 avril 2022 au 17 avril 2022,6,24,Avril,2022,11 avril 2022
2022-04-12,2022,4,Avril,mardi,2022 fiscale,Trimestre 2,24,Semaine #24 du 11 avril 2022 au 17 avril 2022,Semaine #24 du 11 avril 2022 au 17 avril 2022,6,24,Avril,2022,11 avril 2022
2022-04-13,2022,4,Avril,mercredi,2022 fiscale,Trimestre 2,24,Semaine #24 du 11 avril 2022 au 17 avril 2022,Semaine #24 du 11 avril 2022 au 17 avril 2022,6,24,Avril,2022,11 avril 2022
2022-04-14,2022,4,Avril,jeudi,2022 fiscale,Trimestre 2,24,Semaine #24 du 11 avril 2022 au 17 avril 2022,Semaine #24 du 11 avril 2022 au 17 avril 2022,6,24,Avril,2022,11 avril 2022
2022-04-15,2022,4,Avril,vendredi,2022 fiscale,Trimestre 2,24,Semaine #24 du 11 avril 2022 au 17 avril 2022,Semaine #24 du 11 avril 2022 au 17 avril 2022,6,24,Avril,2022,11 avril 2022
2022-04-16,2022,4,Avril,samedi,2022 fiscale,Trimestre 2,24,Semaine #24 du 11 avril 2022 au 17 avril 2022,Semaine #24 du 11 avril 2022 au 17 avril 2022,6,24,Avril,2022,11 avril 2022
2022-04-17,2022,4,Avril,dimanche,2022 fiscale,Trimestre 2,24,Semaine #24 du 11 avril 2022 au 17 avril 2022,Semaine #24 du 11 avril 2022 au 17 avril 2022,6,24,Avril,2022,11 avril 2022
2022-04-18,2022,4,Avril,lundi,2022 fiscale,Trimestre 2,25,Semaine #25 du 18 avril 2022 au 24 avril 2022,Semaine #25 du 18 avril 2022 au 24 avril 2022,6,25,Avril,2022,18 avril 2022
2022-04-19,2022,4,Avril,mardi,2022 fiscale,Trimestre 2,25,Semaine #25 du 18 avril 2022 au 24 avril 2022,Semaine #25 du 18 avril 2022 au 24 avril 2022,6,25,Avril,2022,18 avril 2022
2022-04-20,2022,4,Avril,mercredi,2022 fiscale,Trimestre 2,25,Semaine #25 du 18 avril 2022 au 24 avril 2022,Semaine #25 du 18 avril 2022 au 24 avril 2022,6,25,Avril,2022,18 avril 2022
2022-04-21,2022,4,Avril,jeudi,2022 fiscale,Trimestre 2,25,Semaine #25 du 18 avril 2022 au 24 avril 2022,Semaine #25 du 18 avril 2022 au 24 avril 2022,6,25,Avril,2022,18 avril 2022
2022-04-22,2022,4,Avril,vendredi,2022 fiscale,Trimestre 2,25,Semaine #25 du 18 avril 2022 au 24 avril 2022,Semaine #25 du 18 avril 2022 au 24 avril 2022,6,25,Avril,2022,18 avril 2022
2022-04-23,2022,4,Avril,samedi,2022 fiscale,Trimestre 2,25,Semaine #25 du 18 avril 2022 au 24 avril 2022,Semaine #25 du 18 avril 2022 au 24 avril 2022,6,25,Avril,2022,18 avril 2022
2022-04-24,2022,4,Avril,dimanche,2022 fiscale,Trimestre 2,25,Semaine #25 du 18 avril 2022 au 24 avril 2022,Semaine #25 du 18 avril 2022 au 24 avril 2022,6,25,Avril,2022,18 avril 2022
2022-04-25,2022,4,Avril,lundi,2022 fiscale,Trimestre 2,26,Semaine #26 du 25 avril 2022 au 1 mai 2022,Semaine #26 du 25 avril 2022 au 1 mai 2022,6,26,Avril,2022,25 avril 2022
2022-04-26,2022,4,Avril,mardi,2022 fiscale,Trimestre 2,26,Semaine #26 du 25 avril 2022 au 1 mai 2022,Semaine #26 du 25 avril 2022 au 1 mai 2022,6,26,Avril,2022,25 avril 2022
2022-04-27,2022,4,Avril,mercredi,2022 fiscale,Trimestre 2,26,Semaine #26 du 25 avril 2022 au 1 mai 2022,Semaine #26 du 25 avril 2022 au 1 mai 2022,6,26,Avril,2022,25 avril 2022
2022-04-28,2022,4,Avril,jeudi,2022 fiscale,Trimestre 2,26,Semaine #26 du 25 avril 2022 au 1 mai 2022,Semaine #26 du 25 avril 2022 au 1 mai 2022,6,26,Avril,2022,25 avril 2022
2022-04-29,2022,4,Avril,vendredi,2022 fiscale,Trimestre 2,26,Semaine #26 du 25 avril 2022 au 1 mai 2022,Semaine #26 du 25 avril 2022 au 1 mai 2022,6,26,Avril,2022,25 avril 2022
2022-04-30,2022,4,Avril,samedi,2022 fiscale,Trimestre 2,26,Semaine #26 du 25 avril 2022 au 1 mai 2022,Semaine #26 du 25 avril 2022 au 1 mai 2022,6,26,Avril,2022,25 avril 2022
2022-05-01,2022,5,Mai,dimanche,2022 fiscale,Trimestre 3,26,Semaine #26 du 25 avril 2022 au 1 mai 2022,Semaine #26 du 25 avril 2022 au 1 mai 2022,7,26,Mai,2022,25 avril 2022
2022-05-02,2022,5,Mai,lundi,2022 fiscale,Trimestre 3,27,Semaine #27 du 2 mai 2022 au 8 mai 2022,Semaine #27 du 2 mai 2022 au 8 mai 2022,7,27,Mai,2022,2 mai 2022
2022-05-03,2022,5,Mai,mardi,2022 fiscale,Trimestre 3,27,Semaine #27 du 2 mai 2022 au 8 mai 2022,Semaine #27 du 2 mai 2022 au 8 mai 2022,7,27,Mai,2022,2 mai 2022
2022-05-04,2022,5,Mai,mercredi,2022 fiscale,Trimestre 3,27,Semaine #27 du 2 mai 2022 au 8 mai 2022,Semaine #27 du 2 mai 2022 au 8 mai 2022,7,27,Mai,2022,2 mai 2022
2022-05-05,2022,5,Mai,jeudi,2022 fiscale,Trimestre 3,27,Semaine #27 du 2 mai 2022 au 8 mai 2022,Semaine #27 du 2 mai 2022 au 8 mai 2022,7,27,Mai,2022,2 mai 2022
2022-05-06,2022,5,Mai,vendredi,2022 fiscale,Trimestre 3,27,Semaine #27 du 2 mai 2022 au 8 mai 2022,Semaine #27 du 2 mai 2022 au 8 mai 2022,7,27,Mai,2022,2 mai 2022
2022-05-07,2022,5,Mai,samedi,2022 fiscale,Trimestre 3,27,Semaine #27 du 2 mai 2022 au 8 mai 2022,Semaine #27 du 2 mai 2022 au 8 mai 2022,7,27,Mai,2022,2 mai 2022
2022-05-08,2022,5,Mai,dimanche,2022 fiscale,Trimestre 3,27,Semaine #27 du 2 mai 2022 au 8 mai 2022,Semaine #27 du 2 mai 2022 au 8 mai 2022,7,27,Mai,2022,2 mai 2022
2022-05-09,2022,5,Mai,lundi,2022 fiscale,Trimestre 3,28,Semaine #28 du 9 mai 2022 au 15 mai 2022,Semaine #28 du 9 mai 2022 au 15 mai 2022,7,28,Mai,2022,9 mai 2022
2022-05-10,2022,5,Mai,mardi,2022 fiscale,Trimestre 3,28,Semaine #28 du 9 mai 2022 au 15 mai 2022,Semaine #28 du 9 mai 2022 au 15 mai 2022,7,28,Mai,2022,9 mai 2022
2022-05-11,2022,5,Mai,mercredi,2022 fiscale,Trimestre 3,28,Semaine #28 du 9 mai 2022 au 15 mai 2022,Semaine #28 du 9 mai 2022 au 15 mai 2022,7,28,Mai,2022,9 mai 2022
2022-05-12,2022,5,Mai,jeudi,2022 fiscale,Trimestre 3,28,Semaine #28 du 9 mai 2022 au 15 mai 2022,Semaine #28 du 9 mai 2022 au 15 mai 2022,7,28,Mai,2022,9 mai 2022
2022-05-13,2022,5,Mai,vendredi,2022 fiscale,Trimestre 3,28,Semaine #28 du 9 mai 2022 au 15 mai 2022,Semaine #28 du 9 mai 2022 au 15 mai 2022,7,28,Mai,2022,9 mai 2022
2022-05-14,2022,5,Mai,samedi,2022 fiscale,Trimestre 3,28,Semaine #28 du 9 mai 2022 au 15 mai 2022,Semaine #28 du 9 mai 2022 au 15 mai 2022,7,28,Mai,2022,9 mai 2022
2022-05-15,2022,5,Mai,dimanche,2022 fiscale,Trimestre 3,28,Semaine #28 du 9 mai 2022 au 15 mai 2022,Semaine #28 du 9 mai 2022 au 15 mai 2022,7,28,Mai,2022,9 mai 2022
2022-05-16,2022,5,Mai,lundi,2022 fiscale,Trimestre 3,29,Semaine #29 du 16 mai 2022 au 22 mai 2022,Semaine #29 du 16 mai 2022 au 22 mai 2022,7,29,Mai,2022,16 mai 2022
2022-05-17,2022,5,Mai,mardi,2022 fiscale,Trimestre 3,29,Semaine #29 du 16 mai 2022 au 22 mai 2022,Semaine #29 du 16 mai 2022 au 22 mai 2022,7,29,Mai,2022,16 mai 2022
2022-05-18,2022,5,Mai,mercredi,2022 fiscale,Trimestre 3,29,Semaine #29 du 16 mai 2022 au 22 mai 2022,Semaine #29 du 16 mai 2022 au 22 mai 2022,7,29,Mai,2022,16 mai 2022
2022-05-19,2022,5,Mai,jeudi,2022 fiscale,Trimestre 3,29,Semaine #29 du 16 mai 2022 au 22 mai 2022,Semaine #29 du 16 mai 2022 au 22 mai 2022,7,29,Mai,2022,16 mai 2022
2022-05-20,2022,5,Mai,vendredi,2022 fiscale,Trimestre 3,29,Semaine #29 du 16 mai 2022 au 22 mai 2022,Semaine #29 du 16 mai 2022 au 22 mai 2022,7,29,Mai,2022,16 mai 2022
2022-05-21,2022,5,Mai,samedi,2022 fiscale,Trimestre 3,29,Semaine #29 du 16 mai 2022 au 22 mai 2022,Semaine #29 du 16 mai 2022 au 22 mai 2022,7,29,Mai,2022,16 mai 2022
2022-05-22,2022,5,Mai,dimanche,2022 fiscale,Trimestre 3,29,Semaine #29 du 16 mai 2022 au 22 mai 2022,Semaine #29 du 16 mai 2022 au 22 mai 2022,7,29,Mai,2022,16 mai 2022
2022-05-23,2022,5,Mai,lundi,2022 fiscale,Trimestre 3,30,Semaine #30 du 23 mai 2022 au 29 mai 2022,Semaine #30 du 23 mai 2022 au 29 mai 2022,7,30,Mai,2022,23 mai 2022
2022-05-24,2022,5,Mai,mardi,2022 fiscale,Trimestre 3,30,Semaine #30 du 23 mai 2022 au 29 mai 2022,Semaine #30 du 23 mai 2022 au 29 mai 2022,7,30,Mai,2022,23 mai 2022
2022-05-25,2022,5,Mai,mercredi,2022 fiscale,Trimestre 3,30,Semaine #30 du 23 mai 2022 au 29 mai 2022,Semaine #30 du 23 mai 2022 au 29 mai 2022,7,30,Mai,2022,23 mai 2022
2022-05-26,2022,5,Mai,jeudi,2022 fiscale,Trimestre 3,30,Semaine #30 du 23 mai 2022 au 29 mai 2022,Semaine #30 du 23 mai 2022 au 29 mai 2022,7,30,Mai,2022,23 mai 2022
2022-05-27,2022,5,Mai,vendredi,2022 fiscale,Trimestre 3,30,Semaine #30 du 23 mai 2022 au 29 mai 2022,Semaine #30 du 23 mai 2022 au 29 mai 2022,7,30,Mai,2022,23 mai 2022
2022-05-28,2022,5,Mai,samedi,2022 fiscale,Trimestre 3,30,Semaine #30 du 23 mai 2022 au 29 mai 2022,Semaine #30 du 23 mai 2022 au 29 mai 2022,7,30,Mai,2022,23 mai 2022
2022-05-29,2022,5,Mai,dimanche,2022 fiscale,Trimestre 3,30,Semaine #30 du 23 mai 2022 au 29 mai 2022,Semaine #30 du 23 mai 2022 au 29 mai 2022,7,30,Mai,2022,23 mai 2022
2022-05-30,2022,5,Mai,lundi,2022 fiscale,Trimestre 3,31,Semaine #31 du 30 mai 2022 au 5 juin 2022,Semaine #31 du 30 mai 2022 au 5 juin 2022,7,31,Mai,2022,30 mai 2022
2022-05-31,2022,5,Mai,mardi,2022 fiscale,Trimestre 3,31,Semaine #31 du 30 mai 2022 au 5 juin 2022,Semaine #31 du 30 mai 2022 au 5 juin 2022,7,31,Mai,2022,30 mai 2022
2022-06-01,2022,6,Juin,mercredi,2022 fiscale,Trimestre 3,31,Semaine #31 du 30 mai 2022 au 5 juin 2022,Semaine #31 du 30 mai 2022 au 5 juin 2022,8,31,Juin,2022,30 mai 2022
2022-06-02,2022,6,Juin,jeudi,2022 fiscale,Trimestre 3,31,Semaine #31 du 30 mai 2022 au 5 juin 2022,Semaine #31 du 30 mai 2022 au 5 juin 2022,8,31,Juin,2022,30 mai 2022
2022-06-03,2022,6,Juin,vendredi,2022 fiscale,Trimestre 3,31,Semaine #31 du 30 mai 2022 au 5 juin 2022,Semaine #31 du 30 mai 2022 au 5 juin 2022,8,31,Juin,2022,30 mai 2022
2022-06-04,2022,6,Juin,samedi,2022 fiscale,Trimestre 3,31,Semaine #31 du 30 mai 2022 au 5 juin 2022,Semaine #31 du 30 mai 2022 au 5 juin 2022,8,31,Juin,2022,30 mai 2022
2022-06-05,2022,6,Juin,dimanche,2022 fiscale,Trimestre 3,31,Semaine #31 du 30 mai 2022 au 5 juin 2022,Semaine #31 du 30 mai 2022 au 5 juin 2022,8,31,Juin,2022,30 mai 2022
2022-06-06,2022,6,Juin,lundi,2022 fiscale,Trimestre 3,32,Semaine #32 du 6 juin 2022 au 12 juin 2022,Semaine #32 du 6 juin 2022 au 12 juin 2022,8,32,Juin,2022,6 juin 2022
2022-06-07,2022,6,Juin,mardi,2022 fiscale,Trimestre 3,32,Semaine #32 du 6 juin 2022 au 12 juin 2022,Semaine #32 du 6 juin 2022 au 12 juin 2022,8,32,Juin,2022,6 juin 2022
2022-06-08,2022,6,Juin,mercredi,2022 fiscale,Trimestre 3,32,Semaine #32 du 6 juin 2022 au 12 juin 2022,Semaine #32 du 6 juin 2022 au 12 juin 2022,8,32,Juin,2022,6 juin 2022
2022-06-09,2022,6,Juin,jeudi,2022 fiscale,Trimestre 3,32,Semaine #32 du 6 juin 2022 au 12 juin 2022,Semaine #32 du 6 juin 2022 au 12 juin 2022,8,32,Juin,2022,6 juin 2022
2022-06-10,2022,6,Juin,vendredi,2022 fiscale,Trimestre 3,32,Semaine #32 du 6 juin 2022 au 12 juin 2022,Semaine #32 du 6 juin 2022 au 12 juin 2022,8,32,Juin,2022,6 juin 2022
2022-06-11,2022,6,Juin,samedi,2022 fiscale,Trimestre 3,32,Semaine #32 du 6 juin 2022 au 12 juin 2022,Semaine #32 du 6 juin 2022 au 12 juin 2022,8,32,Juin,2022,6 juin 2022
2022-06-12,2022,6,Juin,dimanche,2022 fiscale,Trimestre 3,32,Semaine #32 du 6 juin 2022 au 12 juin 2022,Semaine #32 du 6 juin 2022 au 12 juin 2022,8,32,Juin,2022,6 juin 2022
2022-06-13,2022,6,Juin,lundi,2022 fiscale,Trimestre 3,33,Semaine #33 du 13 juin 2022 au 19 juin 2022,Semaine #33 du 13 juin 2022 au 19 juin 2022,8,33,Juin,2022,13 juin 2022
2022-06-14,2022,6,Juin,mardi,2022 fiscale,Trimestre 3,33,Semaine #33 du 13 juin 2022 au 19 juin 2022,Semaine #33 du 13 juin 2022 au 19 juin 2022,8,33,Juin,2022,13 juin 2022
2022-06-15,2022,6,Juin,mercredi,2022 fiscale,Trimestre 3,33,Semaine #33 du 13 juin 2022 au 19 juin 2022,Semaine #33 du 13 juin 2022 au 19 juin 2022,8,33,Juin,2022,13 juin 2022
2022-06-16,2022,6,Juin,jeudi,2022 fiscale,Trimestre 3,33,Semaine #33 du 13 juin 2022 au 19 juin 2022,Semaine #33 du 13 juin 2022 au 19 juin 2022,8,33,Juin,2022,13 juin 2022
2022-06-17,2022,6,Juin,vendredi,2022 fiscale,Trimestre 3,33,Semaine #33 du 13 juin 2022 au 19 juin 2022,Semaine #33 du 13 juin 2022 au 19 juin 2022,8,33,Juin,2022,13 juin 2022
2022-06-18,2022,6,Juin,samedi,2022 fiscale,Trimestre 3,33,Semaine #33 du 13 juin 2022 au 19 juin 2022,Semaine #33 du 13 juin 2022 au 19 juin 2022,8,33,Juin,2022,13 juin 2022
2022-06-19,2022,6,Juin,dimanche,2022 fiscale,Trimestre 3,33,Semaine #33 du 13 juin 2022 au 19 juin 2022,Semaine #33 du 13 juin 2022 au 19 juin 2022,8,33,Juin,2022,13 juin 2022
2022-06-20,2022,6,Juin,lundi,2022 fiscale,Trimestre 3,34,Semaine #34 du 20 juin 2022 au 26 juin 2022,Semaine #34 du 20 juin 2022 au 26 juin 2022,8,34,Juin,2022,20 juin 2022
2022-06-21,2022,6,Juin,mardi,2022 fiscale,Trimestre 3,34,Semaine #34 du 20 juin 2022 au 26 juin 2022,Semaine #34 du 20 juin 2022 au 26 juin 2022,8,34,Juin,2022,20 juin 2022
2022-06-22,2022,6,Juin,mercredi,2022 fiscale,Trimestre 3,34,Semaine #34 du 20 juin 2022 au 26 juin 2022,Semaine #34 du 20 juin 2022 au 26 juin 2022,8,34,Juin,2022,20 juin 2022
2022-06-23,2022,6,Juin,jeudi,2022 fiscale,Trimestre 3,34,Semaine #34 du 20 juin 2022 au 26 juin 2022,Semaine #34 du 20 juin 2022 au 26 juin 2022,8,34,Juin,2022,20 juin 2022
2022-06-24,2022,6,Juin,vendredi,2022 fiscale,Trimestre 3,34,Semaine #34 du 20 juin 2022 au 26 juin 2022,Semaine #34 du 20 juin 2022 au 26 juin 2022,8,34,Juin,2022,20 juin 2022
2022-06-25,2022,6,Juin,samedi,2022 fiscale,Trimestre 3,34,Semaine #34 du 20 juin 2022 au 26 juin 2022,Semaine #34 du 20 juin 2022 au 26 juin 2022,8,34,Juin,2022,20 juin 2022
2022-06-26,2022,6,Juin,dimanche,2022 fiscale,Trimestre 3,34,Semaine #34 du 20 juin 2022 au 26 juin 2022,Semaine #34 du 20 juin 2022 au 26 juin 2022,8,34,Juin,2022,20 juin 2022
2022-06-27,2022,6,Juin,lundi,2022 fiscale,Trimestre 3,35,Semaine #35 du 27 juin 2022 au 3 juillet 2022,Semaine #35 du 27 juin 2022 au 3 juillet 2022,8,35,Juin,2022,27 juin 2022
2022-06-28,2022,6,Juin,mardi,2022 fiscale,Trimestre 3,35,Semaine #35 du 27 juin 2022 au 3 juillet 2022,Semaine #35 du 27 juin 2022 au 3 juillet 2022,8,35,Juin,2022,27 juin 2022
2022-06-29,2022,6,Juin,mercredi,2022 fiscale,Trimestre 3,35,Semaine #35 du 27 juin 2022 au 3 juillet 2022,Semaine #35 du 27 juin 2022 au 3 juillet 2022,8,35,Juin,2022,27 juin 2022
2022-06-30,2022,6,Juin,jeudi,2022 fiscale,Trimestre 3,35,Semaine #35 du 27 juin 2022 au 3 juillet 2022,Semaine #35 du 27 juin 2022 au 3 juillet 2022,8,35,Juin,2022,27 juin 2022
2022-07-01,2022,7,Juillet,vendredi,2022 fiscale,Trimestre 3,35,Semaine #35 du 27 juin 2022 au 3 juillet 2022,Semaine #35 du 27 juin 2022 au 3 juillet 2022,9,35,Juillet,2022,27 juin 2022
2022-07-02,2022,7,Juillet,samedi,2022 fiscale,Trimestre 3,35,Semaine #35 du 27 juin 2022 au 3 juillet 2022,Semaine #35 du 27 juin 2022 au 3 juillet 2022,9,35,Juillet,2022,27 juin 2022
