store_code,city,province,week_ending,avg_temp,max_temp,total_precip,sunshine_hours,rain_days,snow_days,bad_weather_days
CP32,St-Hyacinthe,QC,2026-01-11,-3.77,5.7,25.8,23.81,1,4,5
CP32,St-Hyacinthe,QC,2026-01-18,-4.96,3.7,20.7,21.25,0,6,6
CP32,St-Hyacinthe,QC,2026-01-25,-13.23,-1.4,9.8,40.66,0,6,6
CP32,St-Hyacinthe,QC,2026-02-01,-16.07,-10.3,9.7,46.16,0,3,3
CP32,St-Hyacinthe,QC,2026-02-08,-13.61,-4.2,5.7,56.69,0,4,4
CP32,St-Hyacinthe,QC,2026-02-15,-10.16,-0.9,7.6,55.61,0,3,3
CP32,St-Hyacinthe,QC,2026-02-22,-5.96,1.9,7.1,53.94,0,4,4
CP32,St-Hyacinthe,QC,2026-03-01,-7.33,5.0,9.7,44.98,0,5,5
CP32,St-Hyacinthe,QC,2026-03-08,-3.47,6.8,13.6,57.86,2,0,2
CP32,St-Hyacinthe,QC,2026-03-15,0.77,14.1,36.2,30.59,2,4,6
CP32,St-Hyacinthe,QC,2026-03-22,-1.46,15.8,33.0,37.75,1,4,5
CP32,St-Hyacinthe,QC,2026-04-05,4.88,16.5,31.0,19.46,5,1,5
CP32,St-Hyacinthe,QC,2026-04-12,4.23,15.9,6.6,69.16,3,0,3
CP32,St-Hyacinthe,QC,2026-04-19,5.9,14.1,3.9,39.76,2,0,2
CP33,Sorel-Tracy,QC,2023-11-05,2.5,6.3,0.0,4.39,0,0,0
CP33,Sorel-Tracy,QC,2023-11-12,1.51,10.2,14.6,40.26,2,2,4
CP33,Sorel-Tracy,QC,2023-11-19,2.51,12.5,6.2,42.35,1,2,3
CP33,Sorel-Tracy,QC,2023-11-26,-1.51,4.2,20.1,39.56,1,2,3
CP33,Sorel-Tracy,QC,2023-12-03,-0.46,7.4,31.7,30.04,1,5,6
CP33,Sorel-Tracy,QC,2023-12-10,-6.49,5.9,23.3,33.08,1,2,3
CP33,Sorel-Tracy,QC,2023-12-17,-1.01,6.4,14.2,31.4,1,3,4
CP33,Sorel-Tracy,QC,2023-12-24,-3.04,6.2,54.1,29.15,2,0,2
CP33,Sorel-Tracy,QC,2023-12-31,0.26,4.8,5.7,9.56,2,1,3
CP33,Sorel-Tracy,QC,2024-01-07,-5.81,2.7,8.1,30.88,0,3,3
CP33,Sorel-Tracy,QC,2024-01-14,-4.76,4.6,33.5,29.86,0,5,5
CP33,Sorel-Tracy,QC,2024-01-21,-12.1,-5.4,4.8,43.57,0,3,3
CP33,Sorel-Tracy,QC,2024-01-28,-4.04,1.5,18.8,17.1,0,5,5
CP33,Sorel-Tracy,QC,2024-02-04,-5.71,1.9,4.6,29.14,0,1,1
CP33,Sorel-Tracy,QC,2024-02-11,-2.69,7.2,7.8,46.25,3,1,4
CP33,Sorel-Tracy,QC,2024-02-18,-7.69,2.5,7.8,43.37,0,7,7
CP33,Sorel-Tracy,QC,2024-02-25,-8.11,4.6,0.9,60.0,1,1,2
CP33,Sorel-Tracy,QC,2024-03-03,-0.96,13.0,10.9,51.15,3,1,4
CP33,Sorel-Tracy,QC,2024-03-10,2.83,13.2,45.4,37.56,1,2,3
CP33,Sorel-Tracy,QC,2024-03-17,1.51,10.8,11.8,51.91,1,4,5
CP33,Sorel-Tracy,QC,2024-03-24,-3.27,5.8,8.2,58.45,0,4,4
CP33,Sorel-Tracy,QC,2024-03-31,3.33,14.7,1.4,67.42,1,0,1
CP33,Sorel-Tracy,QC,2024-04-07,2.94,12.8,23.3,45.07,2,3,5
CP33,Sorel-Tracy,QC,2024-04-14,8.93,22.5,52.2,57.44,5,0,5
CP33,Sorel-Tracy,QC,2024-04-21,7.33,14.1,10.3,65.88,4,1,5
CP33,Sorel-Tracy,QC,2024-04-28,6.97,20.0,18.9,73.36,3,1,4
CP33,Sorel-Tracy,QC,2024-05-05,10.1,19.0,21.4,53.19,5,0,5
CP33,Sorel-Tracy,QC,2024-05-12,12.21,21.5,8.0,72.58,5,0,5
CP33,Sorel-Tracy,QC,2024-05-19,16.66,24.9,11.3,82.36,5,0,5
CP33,Sorel-Tracy,QC,2024-05-26,19.57,29.1,10.4,86.11,6,0,6
CP33,Sorel-Tracy,QC,2024-06-02,17.64,26.6,22.7,82.64,3,0,3
CP33,Sorel-Tracy,QC,2024-06-09,20.31,29.6,41.7,84.75,5,0,5
CP33,Sorel-Tracy,QC,2024-06-16,17.34,26.4,17.5,75.73,4,0,4
CP33,Sorel-Tracy,QC,2024-06-23,23.13,32.5,65.9,59.46,3,0,3
CP33,Sorel-Tracy,QC,2024-06-30,19.56,29.3,31.9,72.76,5,0,5
CP33,Sorel-Tracy,QC,2024-07-07,22.34,28.2,22.5,83.96,5,0,5
CP33,Sorel-Tracy,QC,2024-07-14,22.94,29.5,46.5,68.77,5,0,5
CP33,Sorel-Tracy,QC,2024-07-21,22.14,30.1,6.9,86.43,5,0,5
CP33,Sorel-Tracy,QC,2024-07-28,21.6,29.0,17.5,91.71,2,0,2
CP33,Sorel-Tracy,QC,2024-08-04,24.67,31.7,32.8,78.65,5,0,5
CP33,Sorel-Tracy,QC,2024-08-11,19.8,25.9,96.0,68.01,6,0,6
CP33,Sorel-Tracy,QC,2024-08-18,21.61,28.3,4.9,79.36,7,0,7
CP33,Sorel-Tracy,QC,2024-08-25,17.59,26.1,65.6,45.64,6,0,6
CP33,Sorel-Tracy,QC,2024-09-01,19.66,28.2,17.3,70.87,3,0,3
CP33,Sorel-Tracy,QC,2024-09-08,16.9,24.9,15.2,72.07,2,0,2
CP33,Sorel-Tracy,QC,2024-09-15,17.44,27.0,0.1,81.49,1,0,1
CP33,Sorel-Tracy,QC,2024-09-22,19.51,28.2,0.1,78.29,1,0,1
CP33,Sorel-Tracy,QC,2024-09-29,16.03,21.8,20.2,49.76,3,0,3
CP33,Sorel-Tracy,QC,2024-10-06,15.04,21.9,9.0,67.05,5,0,5
CP33,Sorel-Tracy,QC,2024-10-13,10.21,18.2,12.8,55.29,5,0,5
CP33,Sorel-Tracy,QC,2024-10-20,8.54,17.9,9.5,54.91,3,0,3
CP33,Sorel-Tracy,QC,2024-10-27,10.41,22.2,3.5,63.03,2,0,2
CP33,Sorel-Tracy,QC,2024-11-03,7.89,22.3,17.4,44.09,4,0,4
CP33,Sorel-Tracy,QC,2024-11-10,8.13,21.0,11.9,40.01,5,0,5
CP33,Sorel-Tracy,QC,2024-11-17,3.41,12.1,17.9,57.74,2,0,2
CP33,Sorel-Tracy,QC,2024-11-24,5.34,11.1,10.0,25.66,4,1,5
CP33,Sorel-Tracy,QC,2024-12-01,0.86,5.5,13.7,25.61,0,6,6
CP33,Sorel-Tracy,QC,2024-12-08,-4.37,0.5,20.8,23.22,0,5,5
CP33,Sorel-Tracy,QC,2024-12-15,-6.36,3.0,29.8,33.28,1,4,5
CP33,Sorel-Tracy,QC,2024-12-22,-6.03,4.9,14.4,30.24,1,4,5
CP33,Sorel-Tracy,QC,2024-12-29,-10.43,2.3,11.4,31.83,2,2,4
CP33,Sorel-Tracy,QC,2025-01-05,-3.87,6.7,24.2,19.95,2,5,7
CP33,Sorel-Tracy,QC,2025-01-12,-9.81,-3.7,9.4,25.51,0,4,4
CP33,Sorel-Tracy,QC,2025-01-19,-6.7,1.8,10.9,28.66,1,6,7
CP33,Sorel-Tracy,QC,2025-01-26,-14.8,-0.8,3.8,51.6,0,5,5
CP33,Sorel-Tracy,QC,2025-02-02,-13.74,-0.5,8.6,43.01,0,5,5
CP33,Sorel-Tracy,QC,2025-02-09,-9.97,-1.5,13.0,39.97,0,4,4
CP33,Sorel-Tracy,QC,2025-02-16,-12.0,-2.0,50.0,44.79,0,4,4
CP33,Sorel-Tracy,QC,2025-02-23,-10.7,-0.4,4.5,51.32,0,4,4
CP33,Sorel-Tracy,QC,2025-03-02,-5.29,4.4,15.6,39.51,2,4,6
CP33,Sorel-Tracy,QC,2025-03-09,-4.61,4.4,25.2,32.9,1,6,7
CP33,Sorel-Tracy,QC,2025-03-16,-0.81,12.0,12.6,57.26,2,1,3
CP33,Sorel-Tracy,QC,2025-03-23,1.8,16.6,6.1,61.99,2,2,4
CP33,Sorel-Tracy,QC,2025-03-30,-0.21,7.7,15.3,47.33,0,7,7
CP33,Sorel-Tracy,QC,2025-04-06,3.11,18.5,33.8,47.86,2,3,5
CP33,Sorel-Tracy,QC,2025-04-13,1.16,15.6,13.1,60.95,1,3,4
CP33,Sorel-Tracy,QC,2025-04-20,6.87,21.0,12.3,61.41,4,1,5
CP33,Sorel-Tracy,QC,2025-04-27,8.13,17.8,35.7,51.14,5,0,5
CP33,Sorel-Tracy,QC,2025-05-04,11.74,23.6,21.3,71.67,4,0,4
CP33,Sorel-Tracy,QC,2025-05-11,11.64,22.5,21.0,44.93,5,0,5
CP33,Sorel-Tracy,QC,2025-05-18,16.91,27.8,29.7,64.74,4,0,4
CP33,Sorel-Tracy,QC,2025-05-25,9.87,17.2,19.7,20.08,6,0,6
CP33,Sorel-Tracy,QC,2025-06-01,15.2,26.6,32.7,62.07,5,0,5
CP33,Sorel-Tracy,QC,2025-06-08,18.49,29.1,2.1,93.85,2,0,2
CP33,Sorel-Tracy,QC,2025-06-15,16.97,24.5,10.2,88.59,4,0,4
CP33,Sorel-Tracy,QC,2025-06-22,21.86,31.0,35.8,79.33,6,0,6
CP33,Sorel-Tracy,QC,2025-06-29,22.36,34.2,20.2,69.57,3,0,3
CP33,Sorel-Tracy,QC,2025-07-06,21.66,29.6,27.6,77.89,6,0,6
CP33,Sorel-Tracy,QC,2025-07-13,21.9,30.1,65.5,82.07,5,0,5
CP33,Sorel-Tracy,QC,2025-07-20,22.87,31.2,37.7,85.73,4,0,4
CP33,Sorel-Tracy,QC,2025-07-27,21.44,32.1,4.2,91.33,3,0,3
CP33,Sorel-Tracy,QC,2025-08-03,21.47,30.2,13.6,91.1,2,0,2
CP33,Sorel-Tracy,QC,2025-08-10,22.27,32.7,0.0,97.5,0,0,0
CP33,Sorel-Tracy,QC,2025-08-17,23.41,33.3,15.1,89.0,2,0,2
CP33,Sorel-Tracy,QC,2025-08-24,19.23,28.2,6.2,81.24,2,0,2
CP33,Sorel-Tracy,QC,2025-08-31,16.41,24.4,39.0,63.99,3,0,3
CP33,Sorel-Tracy,QC,2025-09-07,17.81,27.0,24.4,73.99,4,0,4
CP33,Sorel-Tracy,QC,2025-09-14,15.33,22.8,0.5,81.64,3,0,3
CP33,Sorel-Tracy,QC,2025-09-21,15.34,25.9,0.6,80.17,1,0,1
CP33,Sorel-Tracy,QC,2025-09-28,16.41,23.0,16.7,52.47,4,0,4
CP33,Sorel-Tracy,QC,2025-10-05,14.64,29.1,0.0,77.73,0,0,0
CP33,Sorel-Tracy,QC,2025-10-12,12.71,28.2,14.1,69.91,2,0,2
CP33,Sorel-Tracy,QC,2025-10-19,10.1,23.9,0.0,57.65,0,0,0
CP33,Sorel-Tracy,QC,2025-10-26,9.63,21.2,42.7,31.77,5,0,5
CP33,Sorel-Tracy,QC,2025-11-02,6.29,11.9,51.8,38.64,3,0,3
CP33,Sorel-Tracy,QC,2025-11-09,3.7,11.5,39.7,30.72,5,2,7
CP33,Sorel-Tracy,QC,2025-11-16,-0.16,3.3,48.8,16.24,0,7,7
CP33,Sorel-Tracy,QC,2025-11-23,-1.84,2.8,7.5,29.78,0,4,4
CP33,Sorel-Tracy,QC,2025-11-30,0.16,4.0,20.2,24.54,2,4,6
CP33,Sorel-Tracy,QC,2025-12-07,-8.87,1.5,5.5,35.12,0,6,6
CP33,Sorel-Tracy,QC,2025-12-14,-10.57,-3.2,16.1,29.09,0,4,4
CP33,Sorel-Tracy,QC,2025-12-21,-3.63,8.8,25.4,26.31,0,5,5
CP33,Sorel-Tracy,QC,2025-12-28,-11.61,-4.3,13.8,39.01,0,5,5
CP33,Sorel-Tracy,QC,2026-01-04,-13.66,2.5,12.2,38.59,0,4,4
CP33,Sorel-Tracy,QC,2026-01-11,-4.76,5.6,29.2,24.14,1,4,5
CP33,Sorel-Tracy,QC,2026-01-18,-5.81,3.7,16.0,20.66,0,6,6
CP33,Sorel-Tracy,QC,2026-01-25,-13.64,-1.5,7.0,40.84,0,6,6
CP33,Sorel-Tracy,QC,2026-02-01,-16.73,-10.8,7.9,48.1,0,2,2
CP33,Sorel-Tracy,QC,2026-02-08,-13.47,-3.2,5.7,56.5,0,4,4
CP33,Sorel-Tracy,QC,2026-02-15,-10.26,0.2,6.8,55.37,0,3,3
CP33,Sorel-Tracy,QC,2026-02-22,-6.7,1.3,4.4,55.85,0,3,3
CP33,Sorel-Tracy,QC,2026-03-01,-7.96,6.0,8.0,51.46,0,4,4
CP33,Sorel-Tracy,QC,2026-03-08,-4.24,6.2,21.0,50.29,1,1,2
CP33,Sorel-Tracy,QC,2026-03-15,-0.49,14.9,41.2,30.43,2,3,5
CP33,Sorel-Tracy,QC,2026-03-22,-3.01,11.2,40.8,36.36,1,4,5
CP33,Sorel-Tracy,QC,2026-04-05,3.8,14.9,39.42,17.1,5,4,5
CP33,Sorel-Tracy,QC,2026-04-12,3.79,15.6,6.9,76.42,4,0,4
CP33,Sorel-Tracy,QC,2026-04-19,5.38,13.0,4.8,39.79,2,1,2
CP35,Saint-Jean-sur-Richelieu,QC,2023-11-05,4.3,6.9,0.8,4.69,1,0,1
CP35,Saint-Jean-sur-Richelieu,QC,2023-11-12,2.16,10.1,15.8,39.03,3,1,4
CP35,Saint-Jean-sur-Richelieu,QC,2023-11-19,2.94,12.2,8.8,35.92,2,1,3
CP35,Saint-Jean-sur-Richelieu,QC,2023-11-26,-0.97,5.3,20.7,43.76,2,3,5
CP35,Saint-Jean-sur-Richelieu,QC,2023-12-03,0.6,6.8,43.6,23.08,2,4,6
CP35,Saint-Jean-sur-Richelieu,QC,2023-12-10,-4.23,7.1,44.9,26.78,2,2,4
CP35,Saint-Jean-sur-Richelieu,QC,2023-12-17,0.33,8.1,18.3,34.91,1,3,4
CP35,Saint-Jean-sur-Richelieu,QC,2023-12-24,-1.57,8.9,41.3,27.38,2,1,3
CP35,Saint-Jean-sur-Richelieu,QC,2023-12-31,1.3,6.4,15.3,9.19,3,2,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-01-07,-4.43,3.0,17.7,24.1,0,4,4
CP35,Saint-Jean-sur-Richelieu,QC,2024-01-14,-2.84,5.0,40.0,28.41,0,5,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-01-21,-11.11,-5.1,4.1,37.08,0,3,3
CP35,Saint-Jean-sur-Richelieu,QC,2024-01-28,-2.54,1.9,20.9,20.21,0,4,4
CP35,Saint-Jean-sur-Richelieu,QC,2024-02-04,-4.59,1.2,5.5,30.46,0,3,3
CP35,Saint-Jean-sur-Richelieu,QC,2024-02-11,-1.81,8.3,2.2,48.58,2,0,2
CP35,Saint-Jean-sur-Richelieu,QC,2024-02-18,-5.39,2.5,9.8,38.06,0,5,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-02-25,-6.0,8.6,2.8,61.63,0,4,4
CP35,Saint-Jean-sur-Richelieu,QC,2024-03-03,0.41,14.1,15.0,43.63,2,3,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-03-10,3.51,13.6,45.0,35.59,2,2,4
CP35,Saint-Jean-sur-Richelieu,QC,2024-03-17,1.97,10.8,18.2,52.72,1,4,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-03-24,-3.0,5.2,15.6,49.26,0,4,4
CP35,Saint-Jean-sur-Richelieu,QC,2024-03-31,3.16,13.8,2.9,64.26,1,0,1
CP35,Saint-Jean-sur-Richelieu,QC,2024-04-07,2.91,11.8,36.2,46.57,2,3,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-04-14,9.79,22.0,57.9,50.08,5,0,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-04-21,7.3,13.7,11.0,62.39,6,0,6
CP35,Saint-Jean-sur-Richelieu,QC,2024-04-28,6.91,19.4,21.4,74.19,2,1,3
CP35,Saint-Jean-sur-Richelieu,QC,2024-05-05,10.94,20.2,33.4,42.39,6,0,6
CP35,Saint-Jean-sur-Richelieu,QC,2024-05-12,12.09,20.7,13.9,70.83,5,0,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-05-19,16.89,24.6,28.9,72.13,5,0,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-05-26,19.34,28.1,26.2,86.6,5,0,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-06-02,17.39,26.2,16.4,89.39,2,0,2
CP35,Saint-Jean-sur-Richelieu,QC,2024-06-09,19.97,29.1,50.7,82.33,5,0,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-06-16,16.87,25.2,8.2,70.32,3,0,3
CP35,Saint-Jean-sur-Richelieu,QC,2024-06-23,23.31,33.4,67.3,54.53,6,0,6
CP35,Saint-Jean-sur-Richelieu,QC,2024-06-30,19.4,27.9,49.3,66.34,5,0,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-07-07,22.16,28.3,25.4,86.23,4,0,4
CP35,Saint-Jean-sur-Richelieu,QC,2024-07-14,23.03,29.3,61.9,74.16,6,0,6
CP35,Saint-Jean-sur-Richelieu,QC,2024-07-21,21.66,29.0,17.3,84.0,7,0,7
CP35,Saint-Jean-sur-Richelieu,QC,2024-07-28,20.99,28.2,42.8,88.65,4,0,4
CP35,Saint-Jean-sur-Richelieu,QC,2024-08-04,24.44,30.5,25.9,76.94,6,0,6
CP35,Saint-Jean-sur-Richelieu,QC,2024-08-11,19.26,26.1,79.3,64.22,6,0,6
CP35,Saint-Jean-sur-Richelieu,QC,2024-08-18,21.23,27.6,7.9,85.95,7,0,7
CP35,Saint-Jean-sur-Richelieu,QC,2024-08-25,17.34,25.1,67.8,50.23,6,0,6
CP35,Saint-Jean-sur-Richelieu,QC,2024-09-01,19.39,27.4,42.6,68.8,5,0,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-09-08,16.54,24.5,17.8,74.35,3,0,3
CP35,Saint-Jean-sur-Richelieu,QC,2024-09-15,17.53,26.6,0.3,79.7,1,0,1
CP35,Saint-Jean-sur-Richelieu,QC,2024-09-22,19.81,26.9,0.7,78.97,1,0,1
CP35,Saint-Jean-sur-Richelieu,QC,2024-09-29,15.6,22.2,30.1,44.9,3,0,3
CP35,Saint-Jean-sur-Richelieu,QC,2024-10-06,14.96,21.8,8.8,70.84,4,0,4
CP35,Saint-Jean-sur-Richelieu,QC,2024-10-13,9.84,17.2,11.6,50.2,7,0,7
CP35,Saint-Jean-sur-Richelieu,QC,2024-10-20,7.69,18.2,19.0,52.74,3,0,3
CP35,Saint-Jean-sur-Richelieu,QC,2024-10-27,11.11,21.5,3.5,55.61,4,0,4
CP35,Saint-Jean-sur-Richelieu,QC,2024-11-03,8.2,22.9,11.3,48.7,5,0,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-11-10,8.21,20.8,8.0,39.33,6,0,6
CP35,Saint-Jean-sur-Richelieu,QC,2024-11-17,3.19,12.1,14.8,52.62,2,0,2
CP35,Saint-Jean-sur-Richelieu,QC,2024-11-24,5.43,12.6,9.4,29.07,5,0,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-12-01,1.06,5.9,21.4,22.95,1,4,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-12-08,-3.67,3.0,20.3,35.5,0,6,6
CP35,Saint-Jean-sur-Richelieu,QC,2024-12-15,-3.67,4.4,38.6,34.01,0,5,5
CP35,Saint-Jean-sur-Richelieu,QC,2024-12-22,-3.71,7.7,13.9,27.65,1,5,6
CP35,Saint-Jean-sur-Richelieu,QC,2024-12-29,-8.5,7.2,16.2,22.56,2,2,4
CP35,Saint-Jean-sur-Richelieu,QC,2025-01-05,-2.53,9.9,17.1,14.24,2,5,7
CP35,Saint-Jean-sur-Richelieu,QC,2025-01-12,-10.09,-5.8,13.0,24.6,0,4,4
CP35,Saint-Jean-sur-Richelieu,QC,2025-01-19,-5.41,1.8,6.9,18.97,0,7,7
CP35,Saint-Jean-sur-Richelieu,QC,2025-01-26,-12.34,-1.2,5.4,51.59,0,4,4
CP35,Saint-Jean-sur-Richelieu,QC,2025-02-02,-11.39,0.2,11.4,43.15,0,6,6
CP35,Saint-Jean-sur-Richelieu,QC,2025-02-09,-8.61,0.3,20.8,42.23,0,6,6
CP35,Saint-Jean-sur-Richelieu,QC,2025-02-16,-9.99,1.5,46.4,44.52,0,5,5
CP35,Saint-Jean-sur-Richelieu,QC,2025-02-23,-11.26,-0.9,2.9,60.29,0,2,2
CP35,Saint-Jean-sur-Richelieu,QC,2025-03-02,-3.87,4.2,12.8,34.9,1,5,6
CP35,Saint-Jean-sur-Richelieu,QC,2025-03-09,-3.71,7.4,24.7,36.65,1,6,7
CP35,Saint-Jean-sur-Richelieu,QC,2025-03-16,1.74,15.9,5.9,58.82,2,1,3
CP35,Saint-Jean-sur-Richelieu,QC,2025-03-23,2.56,17.5,9.7,59.25,3,2,5
CP35,Saint-Jean-sur-Richelieu,QC,2025-03-30,0.21,6.5,34.5,48.67,0,7,7
CP35,Saint-Jean-sur-Richelieu,QC,2025-04-06,4.69,19.2,47.6,51.88,4,1,5
CP35,Saint-Jean-sur-Richelieu,QC,2025-04-13,2.76,13.9,10.6,46.75,3,2,5
CP35,Saint-Jean-sur-Richelieu,QC,2025-04-20,7.73,22.5,20.8,61.75,4,1,5
CP35,Saint-Jean-sur-Richelieu,QC,2025-04-27,9.34,18.6,45.7,53.64,5,1,6
CP35,Saint-Jean-sur-Richelieu,QC,2025-05-04,12.41,23.4,38.3,71.68,4,0,4
CP35,Saint-Jean-sur-Richelieu,QC,2025-05-11,12.43,22.3,24.2,50.84,4,0,4
CP35,Saint-Jean-sur-Richelieu,QC,2025-05-18,17.54,27.6,30.8,67.93,5,0,5
CP35,Saint-Jean-sur-Richelieu,QC,2025-05-25,9.67,17.4,24.1,13.9,7,0,7
CP35,Saint-Jean-sur-Richelieu,QC,2025-06-01,15.5,26.3,26.7,58.57,5,0,5
CP35,Saint-Jean-sur-Richelieu,QC,2025-06-08,18.96,27.2,0.2,95.74,1,0,1
CP35,Saint-Jean-sur-Richelieu,QC,2025-06-15,17.27,24.0,13.6,86.46,3,0,3
CP35,Saint-Jean-sur-Richelieu,QC,2025-06-22,21.34,29.1,52.9,80.71,6,0,6
CP35,Saint-Jean-sur-Richelieu,QC,2025-06-29,22.5,34.5,15.0,75.41,5,0,5
CP35,Saint-Jean-sur-Richelieu,QC,2025-07-06,21.67,31.0,35.3,81.54,4,0,4
CP35,Saint-Jean-sur-Richelieu,QC,2025-07-13,22.8,30.1,29.6,92.53,4,0,4
CP35,Saint-Jean-sur-Richelieu,QC,2025-07-20,22.93,31.9,20.9,87.2,3,0,3
CP35,Saint-Jean-sur-Richelieu,QC,2025-07-27,21.51,33.0,9.0,87.88,2,0,2
CP35,Saint-Jean-sur-Richelieu,QC,2025-08-03,21.83,30.8,0.4,88.59,1,0,1
CP35,Saint-Jean-sur-Richelieu,QC,2025-08-10,22.34,31.3,0.7,95.78,2,0,2
CP35,Saint-Jean-sur-Richelieu,QC,2025-08-17,23.21,32.4,7.8,82.15,2,0,2
CP35,Saint-Jean-sur-Richelieu,QC,2025-08-24,19.19,27.0,22.5,77.72,2,0,2
CP35,Saint-Jean-sur-Richelieu,QC,2025-08-31,16.37,24.0,18.0,68.81,4,0,4
CP35,Saint-Jean-sur-Richelieu,QC,2025-09-07,17.87,26.0,28.4,71.57,5,0,5
CP35,Saint-Jean-sur-Richelieu,QC,2025-09-14,15.63,23.5,0.2,82.34,1,0,1
CP35,Saint-Jean-sur-Richelieu,QC,2025-09-21,15.51,25.9,0.0,81.01,0,0,0
CP35,Saint-Jean-sur-Richelieu,QC,2025-09-28,17.47,22.6,28.8,56.52,4,0,4
CP35,Saint-Jean-sur-Richelieu,QC,2025-10-05,14.9,28.1,0.0,78.1,0,0,0
CP35,Saint-Jean-sur-Richelieu,QC,2025-10-12,12.97,27.5,23.9,71.91,2,0,2
CP35,Saint-Jean-sur-Richelieu,QC,2025-10-19,10.37,22.2,0.1,52.03,1,0,1
CP35,Saint-Jean-sur-Richelieu,QC,2025-10-26,9.64,20.5,38.7,36.56,6,0,6
CP35,Saint-Jean-sur-Richelieu,QC,2025-11-02,6.14,12.3,59.5,31.29,3,0,3
CP35,Saint-Jean-sur-Richelieu,QC,2025-11-09,4.16,12.1,33.9,23.45,6,1,7
CP35,Saint-Jean-sur-Richelieu,QC,2025-11-16,-0.17,3.5,45.9,18.04,0,7,7
CP35,Saint-Jean-sur-Richelieu,QC,2025-11-23,-1.27,3.2,8.8,28.51,0,5,5
CP35,Saint-Jean-sur-Richelieu,QC,2025-11-30,1.4,8.8,16.4,20.78,2,4,6
CP35,Saint-Jean-sur-Richelieu,QC,2025-12-07,-6.71,1.9,12.1,33.44,0,5,5
CP35,Saint-Jean-sur-Richelieu,QC,2025-12-14,-9.09,0.1,17.5,29.11,0,6,6
CP35,Saint-Jean-sur-Richelieu,QC,2025-12-21,-3.0,11.7,28.3,31.77,0,5,5
CP35,Saint-Jean-sur-Richelieu,QC,2025-12-28,-10.16,-0.1,15.6,34.67,0,5,5
CP35,Saint-Jean-sur-Richelieu,QC,2026-01-04,-12.17,3.1,18.1,43.98,0,6,6
CP35,Saint-Jean-sur-Richelieu,QC,2026-01-11,-3.04,5.7,29.5,19.4,1,5,6
CP35,Saint-Jean-sur-Richelieu,QC,2026-01-18,-4.51,3.4,18.1,15.66,0,6,6
CP35,Saint-Jean-sur-Richelieu,QC,2026-01-25,-12.39,-1.4,9.2,43.23,0,5,5
CP35,Saint-Jean-sur-Richelieu,QC,2026-02-01,-15.37,-10.2,9.3,45.54,0,3,3
CP35,Saint-Jean-sur-Richelieu,QC,2026-02-08,-13.21,-5.7,4.9,56.24,0,4,4
CP35,Saint-Jean-sur-Richelieu,QC,2026-02-15,-9.5,-0.9,8.6,53.55,0,3,3
CP35,Saint-Jean-sur-Richelieu,QC,2026-02-22,-5.53,1.7,10.4,48.9,0,4,4
CP35,Saint-Jean-sur-Richelieu,QC,2026-03-01,-6.94,5.1,4.8,41.26,0,5,5
CP35,Saint-Jean-sur-Richelieu,QC,2026-03-08,-3.37,6.6,11.9,55.28,2,0,2
CP35,Saint-Jean-sur-Richelieu,QC,2026-03-15,1.27,14.4,29.6,25.89,1,4,5
CP35,Saint-Jean-sur-Richelieu,QC,2026-03-22,-1.07,14.1,36.8,33.18,1,4,5
CP35,Saint-Jean-sur-Richelieu,QC,2026-04-05,4.82,18.4,32.6,21.81,5,2,5
CP35,Saint-Jean-sur-Richelieu,QC,2026-04-12,4.19,16.5,4.6,68.69,3,0,3
CP35,Saint-Jean-sur-Richelieu,QC,2026-04-19,6.22,13.4,6.3,39.69,1,0,1
CP36,Saint-Eustache,QC,2023-11-05,2.9,7.3,0.0,3.47,0,0,0
CP36,Saint-Eustache,QC,2023-11-12,1.47,9.8,16.5,41.63,3,1,4
CP36,Saint-Eustache,QC,2023-11-19,2.6,15.8,8.7,40.12,1,2,3
CP36,Saint-Eustache,QC,2023-11-26,-1.49,4.6,15.0,44.67,2,2,4
CP36,Saint-Eustache,QC,2023-12-03,0.3,8.4,35.3,31.25,1,5,6
CP36,Saint-Eustache,QC,2023-12-10,-6.33,4.8,27.3,23.34,2,2,4
CP36,Saint-Eustache,QC,2023-12-17,-0.9,6.8,14.9,31.56,1,2,3
CP36,Saint-Eustache,QC,2023-12-24,-3.07,6.8,48.6,28.91,1,1,2
CP36,Saint-Eustache,QC,2023-12-31,0.44,5.0,10.5,9.41,3,1,4
CP36,Saint-Eustache,QC,2024-01-07,-5.29,2.2,14.1,26.98,0,4,4
CP36,Saint-Eustache,QC,2024-01-14,-4.34,5.1,36.7,27.74,0,5,5
